date,time,round,home_team,away_team,venue,result,home_goals,away_goals,home_poss,away_poss,home_xg,away_xg,home_sh,away_sh,home_shot_on_target,away_shot_on_target,home_form_last_5,home_avg_goals_last_5,home_avg_goals_conceded_last_5,home_avg_xg_last_5,home_avg_xg_conceded_last_5,home_avg_poss_last_5,home_avg_shots_last_5,home_avg_shots_on_target_last_5,away_form_last_5,away_avg_goals_last_5,away_avg_goals_conceded_last_5,away_avg_xg_last_5,away_avg_xg_conceded_last_5,away_avg_poss_last_5,away_avg_shots_last_5,away_avg_shots_on_target_last_5,home_Arsenal,home_Aston Villa,home_Bournemouth,home_Brentford,home_Brighton,home_Chelsea,home_Crystal Palace,home_Everton,home_Fulham,home_Ipswich Town,home_Leicester City,home_Liverpool,home_Manchester City,home_Manchester Utd,home_Newcastle Utd,home_Nott'ham Forest,home_Southampton,home_Tottenham,home_West Ham,home_Wolves,away_Arsenal,away_Aston Villa,away_Bournemouth,away_Brentford,away_Brighton,away_Chelsea,away_Crystal Palace,away_Everton,away_Fulham,away_Ipswich Town,away_Leicester City,away_Liverpool,away_Manchester City,away_Manchester Utd,away_Newcastle Utd,away_Nott'ham Forest,away_Southampton,away_Tottenham,away_West Ham,away_Wolves,form_difference,goals_difference,xg_difference,poss_difference,defensive_difference
2025-05-03,17:30,Matchweek 35,Arsenal,Bournemouth,Home,-1,1,2,51.0,49.0,1.4,0.9,13.0,9.0,4.0,2.0,0.4,2.0,1.0,1.72,0.8400000000000002,65.0,16.2,4.4,0.0,1.0,1.0,1.3,1.1199999999999999,51.6,14.0,3.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.0,0.41999999999999993,13.399999999999999,0.0
2025-05-04,14:00,Matchweek 35,Brentford,Manchester Utd,Home,1,4,3,47.0,53.0,2.8,1.5,12.0,14.0,6.0,5.0,0.2,1.6,1.0,1.2399999999999998,1.16,44.4,10.0,3.4,-0.6,0.4,1.4,1.3599999999999999,0.78,56.4,16.4,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8,1.2000000000000002,-0.1200000000000001,-12.0,0.3999999999999999
2025-05-04,14:00,Matchweek 35,Brighton,Newcastle Utd,Home,0,1,1,45.0,55.0,0.7,1.7,5.0,12.0,2.0,4.0,-0.4,1.6,2.6,1.6800000000000002,1.3400000000000003,56.6,13.8,5.2,0.6,3.2,1.0,2.06,1.1,55.6,15.4,4.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-1.6,-0.3799999999999999,1.0,-1.6
2025-05-04,14:00,Matchweek 35,West Ham,Tottenham,Home,0,1,1,55.0,45.0,0.8,0.8,11.0,7.0,2.0,2.0,-0.6,1.2,1.8,1.1199999999999999,1.4,51.6,10.8,3.2,-0.6,1.4,2.6,1.5200000000000002,1.42,54.2,12.2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-0.19999999999999996,-0.40000000000000036,-2.6000000000000014,0.8
2025-05-04,16:30,Matchweek 35,Chelsea,Liverpool,Home,1,3,1,36.0,64.0,3.1,1.0,16.0,11.0,5.0,2.0,0.6,1.2,0.6,1.22,0.76,59.2,17.8,6.6,0.6,2.2,1.0,1.9,0.76,62.0,19.8,5.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0000000000000002,-0.6799999999999999,-2.799999999999997,0.4
2025-05-05,20:00,Matchweek 35,Crystal Palace,Nott'ham Forest,Home,0,1,1,50.0,50.0,2.3,0.7,19.0,12.0,2.0,4.0,-0.2,1.2,2.6,1.3,1.6200000000000003,34.8,9.2,2.4,-0.2,0.8,1.2,0.78,1.8799999999999997,41.8,11.0,3.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3999999999999999,0.52,-7.0,-1.4000000000000001
2025-05-10,15:00,Matchweek 36,Fulham,Everton,Home,-1,1,3,64.0,36.0,0.8,1.1,18.0,11.0,6.0,7.0,-0.2,1.2,1.4,1.06,1.08,50.0,13.4,4.4,-0.2,0.8,1.2,0.8800000000000001,1.1800000000000002,44.8,7.8,2.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3999999999999999,0.17999999999999994,5.200000000000003,-0.19999999999999996
2025-05-10,15:00,Matchweek 36,Ipswich Town,Brentford,Home,-1,0,1,49.0,51.0,0.9,1.4,11.0,15.0,4.0,5.0,-0.6,1.0,2.6,0.6,2.04,32.4,7.8,2.2,0.6,2.2,1.2,1.4999999999999998,1.2,43.6,10.2,4.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,-1.2000000000000002,-0.8999999999999998,-11.200000000000003,-1.4000000000000001
2025-05-10,15:00,Matchweek 36,Southampton,Manchester City,Home,0,0,0,28.0,72.0,0.1,1.7,2.0,26.0,0.0,4.0,-0.8,0.6,2.2,0.5999999999999999,1.9600000000000002,44.6,9.8,3.0,0.8,2.0,0.6,1.64,1.1600000000000001,63.2,13.0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.6,-1.4,-1.04,-18.6,-1.6
2025-05-10,15:00,Matchweek 36,Wolves,Brighton,Home,-1,0,2,56.0,44.0,0.9,1.6,10.0,6.0,3.0,1.0,0.6,2.0,0.8,1.52,1.1800000000000002,45.2,13.0,3.6,-0.2,1.8,2.2,1.64,1.4400000000000002,54.4,12.6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.19999999999999996,-0.11999999999999988,-9.199999999999996,1.4000000000000001
2025-05-10,17:30,Matchweek 36,Bournemouth,Aston Villa,Home,-1,0,1,66.0,34.0,0.8,1.0,10.0,6.0,4.0,3.0,0.4,1.2,0.8,1.1199999999999999,1.16,48.8,11.0,2.8,0.6,2.2,0.8,2.2,1.0,50.2,15.8,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19999999999999996,-1.0000000000000002,-1.0800000000000003,-1.4000000000000057,0.0
2025-05-11,12:00,Matchweek 36,Newcastle Utd,Chelsea,Home,1,2,0,45.0,55.0,1.6,0.7,15.0,10.0,6.0,3.0,0.4,2.8,1.2,1.7600000000000002,1.1400000000000001,58.2,14.6,4.6,0.6,1.6,0.8,1.64,0.78,56.2,18.8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19999999999999996,1.1999999999999997,0.12000000000000033,2.0,-0.3999999999999999
2025-05-11,14:15,Matchweek 36,Manchester Utd,West Ham,Home,-1,0,2,52.0,48.0,2.1,1.7,20.0,9.0,5.0,4.0,-0.6,1.0,2.0,1.3399999999999999,1.24,53.4,14.6,4.0,-0.4,1.4,1.8,1.02,1.3199999999999998,51.0,11.0,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.19999999999999996,-0.3999999999999999,0.31999999999999984,2.3999999999999986,-0.19999999999999996
2025-05-11,14:15,Matchweek 36,Nott'ham Forest,Leicester City,Home,0,2,2,55.0,45.0,1.3,1.1,15.0,10.0,4.0,6.0,-0.4,0.8,1.4,0.82,2.0199999999999996,45.4,11.8,4.0,-0.4,0.8,1.8,0.96,2.4,46.8,9.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.14,-1.3999999999999986,0.40000000000000013
2025-05-11,14:15,Matchweek 36,Tottenham,Crystal Palace,Home,-1,0,2,48.0,52.0,0.7,3.3,8.0,23.0,1.0,9.0,-0.4,1.6,2.6,1.5000000000000004,1.3800000000000001,53.4,12.0,4.2,-0.4,1.0,2.6,1.64,1.56,37.2,11.4,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6000000000000001,-0.13999999999999946,16.199999999999996,0.0
2025-05-11,16:30,Matchweek 36,Liverpool,Arsenal,Home,0,2,2,45.0,55.0,2.4,2.6,14.0,15.0,5.0,6.0,0.2,2.2,1.6,1.8,1.2,60.2,18.6,5.6,0.0,1.8,1.2,1.56,0.8200000000000001,65.0,15.4,4.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.40000000000000013,0.24,-4.799999999999997,-0.40000000000000013
2025-05-16,19:30,Matchweek 37,Aston Villa,Tottenham,Home,1,2,0,67.0,33.0,1.4,0.5,18.0,3.0,7.0,1.0,0.6,2.0,0.6,1.8,0.86,46.6,13.6,5.0,-0.8,1.0,2.8,1.2200000000000002,1.8399999999999999,52.8,11.2,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.4,1.0,0.5799999999999998,-6.199999999999996,2.1999999999999997
2025-05-16,20:15,Matchweek 37,Chelsea,Manchester Utd,Home,1,1,0,47.0,53.0,0.8,0.3,11.0,4.0,3.0,1.0,0.4,1.6,1.2,1.5400000000000003,0.8800000000000001,55.6,16.6,6.2,-0.8,1.0,2.4,1.5799999999999998,1.48,55.4,16.0,4.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2000000000000002,0.6000000000000001,-0.03999999999999959,0.20000000000000284,1.2
2025-05-18,12:00,Matchweek 37,Everton,Southampton,Home,1,2,0,50.0,50.0,2.7,1.2,13.0,6.0,4.0,2.0,0.0,1.2,1.2,0.8800000000000001,0.9800000000000001,45.8,9.2,4.0,-0.6,0.4,1.6,0.41999999999999993,1.8799999999999997,40.4,7.8,2.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,0.7999999999999999,0.4600000000000002,5.399999999999999,0.40000000000000013
2025-05-18,14:15,Matchweek 37,West Ham,Nott'ham Forest,Home,-1,1,2,60.0,40.0,1.1,1.9,16.0,10.0,5.0,5.0,-0.2,1.4,1.4,1.22,1.32,49.4,11.0,3.6,-0.2,1.0,1.4,0.78,1.64,46.8,11.0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3999999999999999,0.43999999999999995,2.6000000000000014,0.0
2025-05-18,15:00,Matchweek 37,Brentford,Fulham,Home,-1,2,3,51.0,49.0,2.5,1.0,10.0,16.0,4.0,7.0,0.8,2.4,1.2,1.5599999999999998,1.1400000000000001,45.4,11.4,4.8,-0.6,0.8,1.6,1.0799999999999998,1.0,55.4,14.6,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4,1.5999999999999999,0.48,-10.0,0.40000000000000013
2025-05-18,15:00,Matchweek 37,Leicester City,Ipswich Town,Home,1,2,0,50.0,50.0,0.8,1.4,9.0,20.0,3.0,2.0,-0.2,1.2,1.6,1.08,2.0200000000000005,44.2,10.2,3.4,-0.6,0.8,2.4,0.6200000000000001,1.8,33.2,8.8,2.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0.3999999999999999,0.45999999999999996,11.0,0.7999999999999998
2025-05-18,16:30,Matchweek 37,Arsenal,Newcastle Utd,Home,1,1,0,51.0,49.0,0.6,1.5,12.0,14.0,4.0,5.0,0.0,2.0,1.4,1.7200000000000002,1.08,62.2,15.6,4.8,0.4,2.4,1.0,1.64,1.1400000000000001,57.6,15.0,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.4,-0.3999999999999999,0.0800000000000003,4.600000000000001,-0.3999999999999999
2025-05-19,20:00,Matchweek 37,Brighton,Liverpool,Home,1,3,2,49.0,51.0,2.2,2.2,25.0,18.0,12.0,5.0,0.2,2.0,1.8,1.7599999999999998,1.5000000000000002,50.8,11.6,4.0,0.4,2.2,1.4,1.98,1.58,56.6,18.6,5.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2,-0.20000000000000018,-0.2200000000000002,-5.800000000000004,-0.40000000000000013
2025-05-20,20:00,Matchweek 37,Crystal Palace,Wolves,Home,1,4,2,31.0,69.0,1.7,1.4,14.0,12.0,10.0,3.0,0.0,1.0,1.6,1.94,0.9599999999999997,41.0,14.4,3.4,0.2,1.6,1.0,1.1800000000000002,1.3399999999999999,45.4,10.6,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.2,-0.6000000000000001,0.7599999999999998,-4.399999999999999,-0.6000000000000001
2025-05-20,20:00,Matchweek 37,Manchester City,Bournemouth,Home,1,3,1,57.0,43.0,1.5,1.1,12.0,8.0,5.0,2.0,0.8,2.0,0.6,1.8800000000000001,1.0,66.0,16.4,5.2,0.2,0.8,0.6,0.86,1.22,53.2,10.8,2.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,1.2,1.02,12.799999999999997,0.0
2025-05-25,16:00,Matchweek 38,Bournemouth,Leicester City,Home,1,2,0,63.0,37.0,1.6,0.3,20.0,3.0,7.0,0.0,-0.2,0.8,1.2,0.8,1.3199999999999998,53.6,10.0,2.6,0.0,1.2,1.2,0.9400000000000001,1.54,46.0,9.0,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2,-0.3999999999999999,-0.14,7.600000000000001,0.0
2025-05-25,16:00,Matchweek 38,Fulham,Manchester City,Home,-1,0,2,47.0,53.0,1.3,3.0,13.0,19.0,3.0,4.0,-0.2,1.4,1.8,1.08,1.22,53.4,15.4,4.4,0.8,1.6,0.4,1.44,0.8600000000000001,64.0,14.6,4.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-0.20000000000000018,-0.3599999999999999,-10.600000000000001,-1.4
2025-05-25,16:00,Matchweek 38,Ipswich Town,West Ham,Home,-1,1,3,42.0,58.0,0.7,1.1,14.0,10.0,4.0,6.0,-0.8,0.4,2.4,0.6799999999999999,1.52,37.8,10.2,2.2,-0.2,1.4,1.4,1.1600000000000001,1.3400000000000003,52.4,12.0,3.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6000000000000001,-0.9999999999999999,-0.4800000000000002,-14.600000000000001,-1.0
2025-05-25,16:00,Matchweek 38,Liverpool,Crystal Palace,Home,0,1,1,69.0,31.0,2.1,1.8,14.0,8.0,3.0,5.0,0.0,2.2,1.8,2.0599999999999996,1.7400000000000002,55.8,19.2,5.2,0.4,1.8,1.0,1.8799999999999997,0.9399999999999998,39.0,15.2,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.40000000000000013,0.17999999999999994,16.799999999999997,-0.8
2025-05-25,16:00,Matchweek 38,Manchester Utd,Aston Villa,Home,1,2,0,67.0,33.0,2.9,0.4,25.0,6.0,9.0,1.0,-0.8,0.8,1.8,1.5,1.2,55.6,15.0,3.8,0.6,1.8,0.6,1.48,0.9,48.0,12.6,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4,-1.0,0.020000000000000018,7.600000000000001,-1.2000000000000002
2025-05-25,16:00,Matchweek 38,Newcastle Utd,Everton,Home,-1,0,1,65.0,35.0,1.2,1.2,17.0,14.0,6.0,6.0,0.0,1.4,1.2,1.64,0.86,55.6,15.0,4.2,0.0,1.4,1.2,1.1400000000000001,1.1199999999999999,44.4,9.2,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4999999999999998,11.200000000000003,0.0
2025-05-25,16:00,Matchweek 38,Nott'ham Forest,Chelsea,Home,-1,0,1,52.0,48.0,1.2,1.1,10.0,6.0,2.0,2.0,0.2,1.4,1.4,1.06,1.5799999999999996,46.2,11.0,4.2,0.6,1.4,0.8,1.26,0.72,50.4,12.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.39999999999999997,0.0,-0.19999999999999996,-4.199999999999996,-0.5999999999999999
2025-05-25,16:00,Matchweek 38,Southampton,Arsenal,Home,-1,1,2,38.0,62.0,0.6,2.3,7.0,23.0,2.0,7.0,-0.6,0.4,1.4,0.5999999999999999,1.8199999999999996,42.4,7.6,2.2,0.2,2.0,1.2,1.6400000000000001,1.34,59.8,15.2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-1.6,-1.0400000000000003,-17.4,-0.19999999999999996
2025-05-25,16:00,Matchweek 38,Tottenham,Brighton,Home,-1,1,4,34.0,66.0,2.0,2.2,3.0,22.0,1.0,7.0,-0.8,0.6,2.4,0.9200000000000003,1.64,46.8,9.6,2.4,0.4,2.2,1.8,1.4400000000000002,1.6400000000000001,48.8,12.8,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2000000000000002,-1.6,-0.5199999999999999,-2.0,-0.5999999999999999
2025-05-25,16:00,Matchweek 38,Wolves,Brentford,Home,0,1,1,49.0,51.0,1.0,1.4,18.0,13.0,6.0,7.0,-0.2,1.2,1.4,0.9800000000000001,1.2799999999999998,51.8,10.4,2.6,0.6,2.6,1.6,2.02,1.1400000000000001,48.2,12.8,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,-1.4000000000000001,-1.04,3.5999999999999943,0.20000000000000018
